"ML_Model","Disease","LLM_1","LLM_2","n_seeds","mean_1","mean_2","df","p_value","q_value"
"RF","ME/CFS","DESeq","GPT 4o Long",100,0.626274509803922,0.598711484593837,99,0.00105867201253334,0.00227572802694175
"RF","ME/CFS","DESeq","GPT 4o Short",100,0.626274509803922,0.59296918767507,99,5.36762778734614e-06,1.42822844634064e-05
"RF","ME/CFS","DESeq","GPT o3 Long",100,0.626274509803922,0.604145658263305,99,0.00449764832748224,0.00870821271916774
"RF","ME/CFS","DESeq","GPT o3 Short",100,0.626274509803922,0.60953781512605,99,0.0271593620712732,0.0453209403756577
"RF","ME/CFS","DESeq","Gemini 2.5 Pro Long",100,0.626274509803922,0.611820728291317,99,0.0832133497952371,0.127912412692003
"RF","ME/CFS","DESeq","Gemini 2.5 Pro Short",100,0.626274509803922,0.591526610644258,99,2.11948962219369e-05,5.39758084756414e-05
"RF","ME/CFS","DESeq","Gemini Advanced 2.0 Flash Long",100,0.626274509803922,0.594607843137255,99,0.000358229541170612,0.000810917618072778
"RF","ME/CFS","DESeq","Gemini Advanced 2.0 Flash Short",100,0.626274509803922,0.589593837535014,99,1.68428721801827e-06,4.73055977900194e-06
"RF","ME/CFS","DESeq","Random",100,0.626274509803922,0.586484593837535,99,7.08804378684669e-07,2.06293811706732e-06
"RF","ME/CFS","GPT 4o Long","GPT 4o Short",100,0.598711484593837,0.59296918767507,99,0.527328931491037,0.616270540655193
"RF","ME/CFS","GPT 4o Long","GPT o3 Long",100,0.598711484593837,0.604145658263305,99,0.555376421774988,0.642397908946887
"RF","ME/CFS","GPT 4o Long","GPT o3 Short",100,0.598711484593837,0.60953781512605,99,0.216675693202448,0.291678817772527
"RF","ME/CFS","GPT 4o Long","Gemini 2.5 Pro Long",100,0.598711484593837,0.611820728291317,99,0.128838771089113,0.188090826242396
"RF","ME/CFS","GPT 4o Long","Gemini 2.5 Pro Short",100,0.598711484593837,0.591526610644258,99,0.371890051463336,0.459264173199066
"RF","ME/CFS","GPT 4o Long","Gemini Advanced 2.0 Flash Long",100,0.598711484593837,0.594607843137255,99,0.666770182949609,0.745406469882241
"RF","ME/CFS","GPT 4o Long","Gemini Advanced 2.0 Flash Short",100,0.598711484593837,0.589593837535014,99,0.269721624987717,0.350060197737486
"RF","ME/CFS","GPT 4o Long","Random",100,0.598711484593837,0.586484593837535,99,0.207289698226767,0.28210412570243
"RF","ME/CFS","GPT 4o Short","GPT o3 Long",100,0.59296918767507,0.604145658263305,99,0.242261832078987,0.320123330869136
"RF","ME/CFS","GPT 4o Short","GPT o3 Short",100,0.59296918767507,0.60953781512605,99,0.0186847814794187,0.0325315391829165
"RF","ME/CFS","GPT 4o Short","Gemini 2.5 Pro Long",100,0.59296918767507,0.611820728291317,99,0.0234636003925012,0.0399847871857231
"RF","ME/CFS","GPT 4o Short","Gemini 2.5 Pro Short",100,0.59296918767507,0.591526610644258,99,0.851733145513463,0.887492934065555
"RF","ME/CFS","GPT 4o Short","Gemini Advanced 2.0 Flash Long",100,0.59296918767507,0.594607843137255,99,0.848548230523243,0.88620377556559
"RF","ME/CFS","GPT 4o Short","Gemini Advanced 2.0 Flash Short",100,0.59296918767507,0.589593837535014,99,0.609884325556916,0.69086481691717
"RF","ME/CFS","GPT 4o Short","Random",100,0.59296918767507,0.586484593837535,99,0.444475469799754,0.535016769203407
"RF","ME/CFS","GPT o3 Long","GPT o3 Short",100,0.604145658263305,0.60953781512605,99,0.51500081879452,0.606536771056531
"RF","ME/CFS","GPT o3 Long","Gemini 2.5 Pro Long",100,0.604145658263305,0.611820728291317,99,0.366693885877715,0.455033776566437
"RF","ME/CFS","GPT o3 Long","Gemini 2.5 Pro Short",100,0.604145658263305,0.591526610644258,99,0.109760981210053,0.163920940209762
"RF","ME/CFS","GPT o3 Long","Gemini Advanced 2.0 Flash Long",100,0.604145658263305,0.594607843137255,99,0.249470249651857,0.328376943852252
"RF","ME/CFS","GPT o3 Long","Gemini Advanced 2.0 Flash Short",100,0.604145658263305,0.589593837535014,99,0.0557946791285523,0.0885578337331092
"RF","ME/CFS","GPT o3 Long","Random",100,0.604145658263305,0.586484593837535,99,0.0465667597667107,0.0752232273154558
"RF","ME/CFS","GPT o3 Short","Gemini 2.5 Pro Long",100,0.60953781512605,0.611820728291317,99,0.769281217292712,0.829651873430661
"RF","ME/CFS","GPT o3 Short","Gemini 2.5 Pro Short",100,0.60953781512605,0.591526610644258,99,0.0212548314493001,0.0366323799599679
"RF","ME/CFS","GPT o3 Short","Gemini Advanced 2.0 Flash Long",100,0.60953781512605,0.594607843137255,99,0.0614745368305425,0.0966736667899661
"RF","ME/CFS","GPT o3 Short","Gemini Advanced 2.0 Flash Short",100,0.60953781512605,0.589593837535014,99,0.00606190813296706,0.0115083513233658
"RF","ME/CFS","GPT o3 Short","Random",100,0.60953781512605,0.586484593837535,99,0.00453187322794634,0.00876204951295574
"RF","ME/CFS","Gemini 2.5 Pro Long","Gemini 2.5 Pro Short",100,0.611820728291317,0.591526610644258,99,0.0138044541580092,0.0245352603198991
"RF","ME/CFS","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Long",100,0.611820728291317,0.594607843137255,99,0.0270377457348478,0.0452285820196902
"RF","ME/CFS","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Short",100,0.611820728291317,0.589593837535014,99,0.00206696946991494,0.00420478886204754
"RF","ME/CFS","Gemini 2.5 Pro Long","Random",100,0.611820728291317,0.586484593837535,99,0.00470095839060409,0.00906328842256298
"RF","ME/CFS","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Long",100,0.591526610644258,0.594607843137255,99,0.728501331118708,0.797437303109091
"RF","ME/CFS","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Short",100,0.591526610644258,0.589593837535014,99,0.778639151219607,0.835423807182
"RF","ME/CFS","Gemini 2.5 Pro Short","Random",100,0.591526610644258,0.586484593837535,99,0.522481248941264,0.613230356667949
"RF","ME/CFS","Gemini Advanced 2.0 Flash Long","Gemini Advanced 2.0 Flash Short",100,0.594607843137255,0.589593837535014,99,0.539805580750683,0.62816250445412
"RF","ME/CFS","Gemini Advanced 2.0 Flash Long","Random",100,0.594607843137255,0.586484593837535,99,0.37504884272104,0.461208711994792
"RF","ME/CFS","Gemini Advanced 2.0 Flash Short","Random",100,0.589593837535014,0.586484593837535,99,0.705991678496315,0.777160194473766
"EXTRATREES","TB","Claude 3.7 Sonnet Long","Claude 3.7 Sonnet Short",100,0.907678571428571,0.891497252747253,99,0.0156114837419027,0.0272851156308543
"EXTRATREES","TB","Claude 3.7 Sonnet Long","Claude Opus4 Long",100,0.907678571428571,0.891753663003663,99,1.74787937324157e-06,4.88904783703841e-06
"EXTRATREES","TB","Claude 3.7 Sonnet Long","Claude Opus4 Short",100,0.907678571428571,0.911350732600733,99,0.110697462101636,0.165138836905719
"EXTRATREES","TB","Claude 3.7 Sonnet Long","DESeq",100,0.907678571428571,0.901703296703297,99,0.0133723284053923,0.0238916600436656
"EXTRATREES","TB","Claude 3.7 Sonnet Long","GPT 4o Long",100,0.907678571428571,0.860485347985348,99,7.35471357847963e-14,3.38019664465478e-13
"EXTRATREES","TB","Claude 3.7 Sonnet Long","GPT 4o Short",100,0.907678571428571,0.762092490842491,99,3.24781683799733e-23,2.53329713363792e-22
"EXTRATREES","TB","Claude 3.7 Sonnet Long","GPT o3 Long",100,0.907678571428571,0.912417582417582,99,0.0363506649650095,0.0598536280786948
"EXTRATREES","TB","Claude 3.7 Sonnet Long","GPT o3 Short",100,0.907678571428571,0.910521978021978,99,0.212879793462154,0.287135294541344
"EXTRATREES","TB","Claude 3.7 Sonnet Long","Gemini 2.5 Pro Long",100,0.907678571428571,0.910132783882784,99,0.442361294891578,0.532941895434249
"EXTRATREES","TB","Claude 3.7 Sonnet Long","Gemini 2.5 Pro Short",97,0.908929987538235,0.8912097352819,96,7.47394510231947e-05,0.000183158618755226
"EXTRATREES","TB","Claude 3.7 Sonnet Long","Gemini Advanced 2.0 Flash Long",100,0.907678571428571,0.869629120879121,99,1.62112681234761e-14,7.68346562102251e-14
"EXTRATREES","TB","Claude 3.7 Sonnet Long","Gemini Advanced 2.0 Flash Short",100,0.907678571428571,0.850874542124542,99,2.45250751354696e-25,2.26194105134568e-24
"EXTRATREES","TB","Claude 3.7 Sonnet Long","Random",100,0.907678571428571,0.683690476190476,99,3.92612702990404e-54,2.1436653583276e-52
"EXTRATREES","TB","Claude 3.7 Sonnet Short","Claude Opus4 Long",100,0.891497252747253,0.891753663003663,99,0.970011812595073,0.979338849254641
"EXTRATREES","TB","Claude 3.7 Sonnet Short","Claude Opus4 Short",100,0.891497252747253,0.911350732600733,99,0.00262104518942444,0.00526911146327593
"EXTRATREES","TB","Claude 3.7 Sonnet Short","DESeq",100,0.891497252747253,0.901703296703297,99,0.109682528883161,0.163920940209762
"EXTRATREES","TB","Claude 3.7 Sonnet Short","GPT 4o Long",100,0.891497252747253,0.860485347985348,99,0.000375952734778658,0.000845904192034782
"EXTRATREES","TB","Claude 3.7 Sonnet Short","GPT 4o Short",100,0.891497252747253,0.762092490842491,99,2.64765866738685e-17,1.51851011806011e-16
"EXTRATREES","TB","Claude 3.7 Sonnet Short","GPT o3 Long",100,0.891497252747253,0.912417582417582,99,0.00236764204047421,0.00478081565864985
"EXTRATREES","TB","Claude 3.7 Sonnet Short","GPT o3 Short",100,0.891497252747253,0.910521978021978,99,0.00356644439826901,0.00701469251244553
"EXTRATREES","TB","Claude 3.7 Sonnet Short","Gemini 2.5 Pro Long",100,0.891497252747253,0.910132783882784,99,0.0122835966544721,0.0222375456675787
"EXTRATREES","TB","Claude 3.7 Sonnet Short","Gemini 2.5 Pro Short",97,0.892139647294287,0.8912097352819,96,0.910138282896083,0.934792141574984
"EXTRATREES","TB","Claude 3.7 Sonnet Short","Gemini Advanced 2.0 Flash Long",100,0.891497252747253,0.869629120879121,99,0.00665141884495673,0.0125924919880249
"EXTRATREES","TB","Claude 3.7 Sonnet Short","Gemini Advanced 2.0 Flash Short",100,0.891497252747253,0.850874542124542,99,6.84252190202697e-07,2.00000907842973e-06
"EXTRATREES","TB","Claude 3.7 Sonnet Short","Random",100,0.891497252747253,0.683690476190476,99,1.15120022966443e-40,2.90997835831843e-39
"EXTRATREES","TB","Claude Opus4 Long","Claude Opus4 Short",100,0.891753663003663,0.911350732600733,99,1.19788432438615e-08,3.94002916334241e-08
"EXTRATREES","TB","Claude Opus4 Long","DESeq",100,0.891753663003663,0.901703296703297,99,0.00135066452262339,0.00286884027124736
"EXTRATREES","TB","Claude Opus4 Long","GPT 4o Long",100,0.891753663003663,0.860485347985348,99,4.34317861621086e-08,1.38839316419855e-07
"EXTRATREES","TB","Claude Opus4 Long","GPT 4o Short",100,0.891753663003663,0.762092490842491,99,1.85722275327933e-19,1.17366160103069e-18
"EXTRATREES","TB","Claude Opus4 Long","GPT o3 Long",100,0.891753663003663,0.912417582417582,99,1.23879428619955e-09,4.27008636530907e-09
"EXTRATREES","TB","Claude Opus4 Long","GPT o3 Short",100,0.891753663003663,0.910521978021978,99,6.70813765988109e-08,2.10981748980131e-07
"EXTRATREES","TB","Claude Opus4 Long","Gemini 2.5 Pro Long",100,0.891753663003663,0.910132783882784,99,1.07784462300466e-06,3.0651206466695e-06
"EXTRATREES","TB","Claude Opus4 Long","Gemini 2.5 Pro Short",97,0.891974434500208,0.8912097352819,96,0.874565601515857,0.908357004482054
"EXTRATREES","TB","Claude Opus4 Long","Gemini Advanced 2.0 Flash Long",100,0.891753663003663,0.869629120879121,99,1.33083820694509e-06,3.76106449788831e-06
"EXTRATREES","TB","Claude Opus4 Long","Gemini Advanced 2.0 Flash Short",100,0.891753663003663,0.850874542124542,99,2.29830534960442e-15,1.17939353466543e-14
"EXTRATREES","TB","Claude Opus4 Long","Random",100,0.891753663003663,0.683690476190476,99,6.98239593988029e-49,2.80322660527547e-47
"EXTRATREES","TB","Claude Opus4 Short","DESeq",100,0.911350732600733,0.901703296703297,99,7.29778058249411e-05,0.000179485954866747
"EXTRATREES","TB","Claude Opus4 Short","GPT 4o Long",100,0.911350732600733,0.860485347985348,99,9.77783782532947e-15,4.81832080562264e-14
"EXTRATREES","TB","Claude Opus4 Short","GPT 4o Short",100,0.911350732600733,0.762092490842491,99,3.20471218361052e-24,2.70026674730146e-23
"EXTRATREES","TB","Claude Opus4 Short","GPT o3 Long",100,0.911350732600733,0.912417582417582,99,0.595296543160487,0.677286746322464
"EXTRATREES","TB","Claude Opus4 Short","GPT o3 Short",100,0.911350732600733,0.910521978021978,99,0.693976264025359,0.76933056382052
"EXTRATREES","TB","Claude Opus4 Short","Gemini 2.5 Pro Long",100,0.911350732600733,0.910132783882784,99,0.688597222913468,0.766043365343833
"EXTRATREES","TB","Claude Opus4 Short","Gemini 2.5 Pro Short",97,0.912687398512141,0.8912097352819,96,1.49400813115486e-06,4.21347334509584e-06
"EXTRATREES","TB","Claude Opus4 Short","Gemini Advanced 2.0 Flash Long",100,0.911350732600733,0.869629120879121,99,1.82802079894826e-17,1.06180782577207e-16
"EXTRATREES","TB","Claude Opus4 Short","Gemini Advanced 2.0 Flash Short",100,0.911350732600733,0.850874542124542,99,4.98007239302089e-27,5.48209581973671e-26
"EXTRATREES","TB","Claude Opus4 Short","Random",100,0.911350732600733,0.683690476190476,99,1.89824642640745e-54,1.12656798784616e-52
"EXTRATREES","TB","DESeq","GPT 4o Long",100,0.901703296703297,0.860485347985348,99,2.45579717371333e-11,9.41618860145701e-11
"EXTRATREES","TB","DESeq","GPT 4o Short",100,0.901703296703297,0.762092490842491,99,3.00131260956242e-22,2.20257618927565e-21
"EXTRATREES","TB","DESeq","GPT o3 Long",100,0.901703296703297,0.912417582417582,99,7.00333511339542e-06,1.84547344204339e-05
"EXTRATREES","TB","DESeq","GPT o3 Short",100,0.901703296703297,0.910521978021978,99,0.000157890188174713,0.000371586391135315
"EXTRATREES","TB","DESeq","Gemini 2.5 Pro Long",100,0.901703296703297,0.910132783882784,99,0.0101509804737148,0.0188006626141394
"EXTRATREES","TB","DESeq","Gemini 2.5 Pro Short",97,0.902496129300253,0.8912097352819,96,0.0230502560758494,0.0393787228329592
"EXTRATREES","TB","DESeq","Gemini Advanced 2.0 Flash Long",100,0.901703296703297,0.869629120879121,99,2.81156204721786e-12,1.12875946895658e-11
"EXTRATREES","TB","DESeq","Gemini Advanced 2.0 Flash Short",100,0.901703296703297,0.850874542124542,99,1.21965077493822e-22,9.09739512453917e-22
"EXTRATREES","TB","DESeq","Random",100,0.901703296703297,0.683690476190476,99,3.40598965613089e-54,1.93715661692444e-52
"EXTRATREES","TB","GPT 4o Long","GPT 4o Short",100,0.860485347985348,0.762092490842491,99,1.09066102595267e-12,4.52508298001639e-12
"EXTRATREES","TB","GPT 4o Long","GPT o3 Long",100,0.860485347985348,0.912417582417582,99,7.75065613572038e-16,4.11659362850518e-15
"EXTRATREES","TB","GPT 4o Long","GPT o3 Short",100,0.860485347985348,0.910521978021978,99,7.84663557537271e-16,4.15141765906347e-15
"EXTRATREES","TB","GPT 4o Long","Gemini 2.5 Pro Long",100,0.860485347985348,0.910132783882784,99,4.21446516369064e-13,1.82626823759928e-12
"EXTRATREES","TB","GPT 4o Long","Gemini 2.5 Pro Short",97,0.860409350100072,0.8912097352819,96,1.78285295071331e-05,4.56584292255847e-05
"EXTRATREES","TB","GPT 4o Long","Gemini Advanced 2.0 Flash Long",100,0.860485347985348,0.869629120879121,99,0.164810078811092,0.232402642125145
"EXTRATREES","TB","GPT 4o Long","Gemini Advanced 2.0 Flash Short",100,0.860485347985348,0.850874542124542,99,0.123733453379973,0.181804266806957
"EXTRATREES","TB","GPT 4o Long","Random",100,0.860485347985348,0.683690476190476,99,1.63343748312353e-41,4.28777339319926e-40
"EXTRATREES","TB","GPT 4o Short","GPT o3 Long",100,0.762092490842491,0.912417582417582,99,8.00948620480768e-24,6.58611365636294e-23
"EXTRATREES","TB","GPT 4o Short","GPT o3 Short",100,0.762092490842491,0.910521978021978,99,3.02567849422042e-24,2.5652491581434e-23
"EXTRATREES","TB","GPT 4o Short","Gemini 2.5 Pro Long",100,0.762092490842491,0.910132783882784,99,3.54341332682621e-23,2.73263231136597e-22
"EXTRATREES","TB","GPT 4o Short","Gemini 2.5 Pro Short",97,0.763287829009479,0.8912097352819,96,2.41744980884237e-17,1.39232868737124e-16
"EXTRATREES","TB","GPT 4o Short","Gemini Advanced 2.0 Flash Long",100,0.762092490842491,0.869629120879121,99,1.14901507419733e-15,6.05561998563455e-15
"EXTRATREES","TB","GPT 4o Short","Gemini Advanced 2.0 Flash Short",100,0.762092490842491,0.850874542124542,99,8.639889488151e-13,3.61762243905709e-12
"EXTRATREES","TB","GPT 4o Short","Random",100,0.762092490842491,0.683690476190476,99,3.03872728967255e-09,1.02924634005038e-08
"EXTRATREES","TB","GPT o3 Long","GPT o3 Short",100,0.912417582417582,0.910521978021978,99,0.342978680662197,0.428331106224977
"EXTRATREES","TB","GPT o3 Long","Gemini 2.5 Pro Long",100,0.912417582417582,0.910132783882784,99,0.377827127417755,0.463372892116115
"EXTRATREES","TB","GPT o3 Long","Gemini 2.5 Pro Short",97,0.91331520712964,0.8912097352819,96,3.82120542272385e-07,1.14384767588115e-06
"EXTRATREES","TB","GPT o3 Long","Gemini Advanced 2.0 Flash Long",100,0.912417582417582,0.869629120879121,99,3.78219100390322e-17,2.14219531963813e-16
"EXTRATREES","TB","GPT o3 Long","Gemini Advanced 2.0 Flash Short",100,0.912417582417582,0.850874542124542,99,8.14746567738958e-29,1.04917836317328e-27
"EXTRATREES","TB","GPT o3 Long","Random",100,0.912417582417582,0.683690476190476,99,2.13812466403225e-55,1.32660916654728e-53
"EXTRATREES","TB","GPT o3 Short","Gemini 2.5 Pro Long",100,0.910521978021978,0.910132783882784,99,0.902806884232612,0.928659681218926
"EXTRATREES","TB","GPT o3 Short","Gemini 2.5 Pro Short",97,0.911493146029228,0.8912097352819,96,1.55360675450449e-05,3.99373487739854e-05
"EXTRATREES","TB","GPT o3 Short","Gemini Advanced 2.0 Flash Long",100,0.910521978021978,0.869629120879121,99,1.88938313998626e-15,9.81394726985408e-15
"EXTRATREES","TB","GPT o3 Short","Gemini Advanced 2.0 Flash Short",100,0.910521978021978,0.850874542124542,99,1.44414086780306e-27,1.74447104827538e-26
"EXTRATREES","TB","GPT o3 Short","Random",100,0.910521978021978,0.683690476190476,99,1.6601929673427e-56,1.13308170021139e-54
"EXTRATREES","TB","Gemini 2.5 Pro Long","Gemini 2.5 Pro Short",97,0.91134681469733,0.8912097352819,96,2.60016736552164e-05,6.53633232769251e-05
"EXTRATREES","TB","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Long",100,0.910132783882784,0.869629120879121,99,2.41236067153108e-13,1.0656544714045e-12
"EXTRATREES","TB","Gemini 2.5 Pro Long","Gemini Advanced 2.0 Flash Short",100,0.910132783882784,0.850874542124542,99,4.92461747461238e-23,3.75536472226028e-22
"EXTRATREES","TB","Gemini 2.5 Pro Long","Random",100,0.910132783882784,0.683690476190476,99,1.76429404821814e-51,8.30434957178537e-50
"EXTRATREES","TB","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Long",97,0.8912097352819,0.870577017484234,96,0.000243293569575308,0.000561921696227234
"EXTRATREES","TB","Gemini 2.5 Pro Short","Gemini Advanced 2.0 Flash Short",97,0.8912097352819,0.851671953476077,96,1.72960973329055e-10,6.24581292577143e-10
"EXTRATREES","TB","Gemini 2.5 Pro Short","Random",97,0.8912097352819,0.684216985763378,96,1.95448176041778e-44,6.20434326272155e-43
"EXTRATREES","TB","Gemini Advanced 2.0 Flash Long","Gemini Advanced 2.0 Flash Short",100,0.869629120879121,0.850874542124542,99,0.000506312722353158,0.00112376726180823
"EXTRATREES","TB","Gemini Advanced 2.0 Flash Long","Random",100,0.869629120879121,0.683690476190476,99,3.39153237915262e-43,9.84987595221985e-42
"EXTRATREES","TB","Gemini Advanced 2.0 Flash Short","Random",100,0.850874542124542,0.683690476190476,99,7.05249739579697e-45,2.34796559640558e-43
"GLMNETLasso","TB","Claude 3.7 Sonnet Long","Claude 3.7 Sonnet Short",100,0.901556776556776,0.883717948717949,99,0.011097501649644,0.020360335687855
"GLMNETLasso","TB","Claude 3.7 Sonnet Long","Claude Opus4 Long",100,0.901556776556776,0.887051282051282,99,0.000611920831350887,0.00134938923230042
"GLMNETLasso","TB","Claude 3.7 Sonnet Long","Claude Opus4 Short",100,0.901556776556776,0.90709706959707,99,0.0851508350656667,0.130596505465882
